,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
3194,2022,SE,FT,Data Engineer,183600,USD,183600,US,100,US,L,Data Engineer
3195,2022,SE,FT,Data Engineer,100800,USD,100800,US,100,US,L,Data Engineer
3206,2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,Data Engineer
3207,2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,Data Engineer
3212,2022,SE,FT,Data Scientist,215300,USD,215300,US,0,US,L,Data Scientist
3213,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,Data Scientist
3216,2022,SE,FT,Data Scientist,260000,USD,260000,US,100,US,M,Data Scientist
3217,2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,Data Scientist
3226,2022,MI,FT,Data Engineer,82900,USD,82900,US,0,US,M,Data Engineer
3227,2022,MI,FT,Data Engineer,63900,USD,63900,US,0,US,M,Data Engineer
3228,2022,MI,FT,Machine Learning Scientist,160000,USD,160000,US,100,US,L,Data Scientist
3229,2022,MI,FT,Machine Learning Scientist,112300,USD,112300,US,100,US,L,Data Scientist
3230,2022,MI,FT,Data Science Manager,241000,USD,241000,US,100,US,M,Data Scientist
3231,2022,MI,FT,Data Science Manager,159000,USD,159000,US,100,US,M,Data Scientist
3232,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,Data Scientist
3233,2022,SE,FT,Data Scientist,80000,USD,80000,US,0,US,M,Data Scientist
3234,2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S,Data Analyst
3235,2022,MI,FT,Data Analyst,58000,USD,58000,US,0,US,S,Data Analyst
3236,2022,SE,FT,Data Engineer,136000,USD,136000,US,0,US,M,Data Engineer
3237,2022,SE,FT,Data Engineer,108800,USD,108800,US,0,US,M,Data Engineer
3238,2022,EX,FT,Data Engineer,242000,USD,242000,US,100,US,M,Data Engineer
3239,2022,EX,FT,Data Engineer,200000,USD,200000,US,100,US,M,Data Engineer
3244,2022,SE,FT,Data Scientist,165220,USD,165220,US,100,US,M,Data Scientist
3245,2022,SE,FT,Data Scientist,120160,USD,120160,US,100,US,M,Data Scientist
3246,2022,SE,FT,Data Analyst,124190,USD,124190,US,100,US,M,Data Analyst
3247,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,Data Analyst
3248,2022,SE,FT,Data Engineer,181940,USD,181940,US,0,US,M,Data Engineer
3249,2022,SE,FT,Data Engineer,132320,USD,132320,US,0,US,M,Data Engineer
3250,2022,SE,FT,Data Engineer,220110,USD,220110,US,0,US,M,Data Engineer
3251,2022,SE,FT,Data Engineer,160080,USD,160080,US,0,US,M,Data Engineer
3252,2022,SE,FT,Data Scientist,180000,USD,180000,US,0,US,L,Data Scientist
3253,2022,SE,FT,Data Scientist,120000,USD,120000,US,0,US,L,Data Scientist
3254,2022,MI,FT,Data Analyst,126500,USD,126500,US,0,US,M,Data Analyst
3255,2022,MI,FT,Data Analyst,106260,USD,106260,US,0,US,M,Data Analyst
3256,2022,SE,FT,Data Analyst,116000,USD,116000,US,0,US,M,Data Analyst
3257,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,Data Analyst
3258,2022,SE,FT,Data Analyst,155000,USD,155000,US,100,US,M,Data Analyst
3259,2022,SE,FT,Data Analyst,120600,USD,120600,US,100,US,M,Data Analyst
3260,2022,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Scientist
3261,2022,MI,FT,Data Scientist,90000,USD,90000,US,0,US,M,Data Scientist
3262,2022,MI,FT,Data Engineer,170000,USD,170000,US,100,US,M,Data Engineer
3263,2022,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer
3264,2022,SE,FT,Data Analyst,102100,USD,102100,US,100,US,M,Data Analyst
3265,2022,SE,FT,Data Analyst,84900,USD,84900,US,100,US,M,Data Analyst
3266,2022,SE,FT,Data Scientist,136620,USD,136620,US,100,US,M,Data Scientist
3267,2022,SE,FT,Data Scientist,99360,USD,99360,US,100,US,M,Data Scientist
3270,2022,SE,FT,Data Scientist,146000,USD,146000,US,100,US,M,Data Scientist
3271,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,Data Scientist
3274,2022,EX,FT,Data Analyst,130000,USD,130000,US,100,US,M,Data Analyst
3275,2022,EX,FT,Data Analyst,110000,USD,110000,US,100,US,M,Data Analyst
3276,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,Data Analyst
3277,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M,Data Analyst
3278,2022,SE,FT,Data Science Manager,161342,USD,161342,US,100,US,M,Data Scientist
3279,2022,SE,FT,Data Science Manager,137141,USD,137141,US,100,US,M,Data Scientist
3280,2022,SE,FT,Data Scientist,167000,USD,167000,US,100,US,M,Data Scientist
3281,2022,SE,FT,Data Scientist,123000,USD,123000,US,100,US,M,Data Scientist
3284,2022,SE,FT,Data Scientist,211500,USD,211500,US,100,US,M,Data Scientist
3285,2022,SE,FT,Data Scientist,138600,USD,138600,US,100,US,M,Data Scientist
3292,2022,SE,FT,Data Engineer,160000,USD,160000,US,0,US,L,Data Engineer
3293,2022,SE,FT,Data Engineer,113000,USD,113000,US,0,US,L,Data Engineer
3294,2022,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Scientist
3295,2022,SE,FT,Data Scientist,95550,USD,95550,US,0,US,M,Data Scientist
3296,2022,MI,FT,Data Analyst,167000,USD,167000,US,100,US,M,Data Analyst
3297,2022,MI,FT,Data Analyst,115500,USD,115500,US,100,US,M,Data Analyst
3298,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,Data Analyst
3299,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,Data Analyst
3300,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,Data Analyst
3301,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,Data Analyst
3302,2022,SE,FT,Data Engineer,165400,USD,165400,US,100,US,M,Data Engineer
3303,2022,SE,FT,Data Engineer,132320,USD,132320,US,100,US,M,Data Engineer
3304,2022,SE,FT,Data Engineer,243900,USD,243900,US,100,US,M,Data Engineer
3305,2022,SE,FT,Data Engineer,156600,USD,156600,US,100,US,M,Data Engineer
3306,2022,SE,FT,Data Analyst,136600,USD,136600,US,100,US,M,Data Analyst
3307,2022,SE,FT,Data Analyst,109280,USD,109280,US,100,US,M,Data Analyst
3308,2022,SE,FT,Data Engineer,128875,USD,128875,US,100,US,M,Data Engineer
3309,2022,SE,FT,Data Engineer,93700,USD,93700,US,100,US,M,Data Engineer
3310,2022,EX,FT,Head of Data Science,224000,USD,224000,US,100,US,M,Data Scientist
3311,2022,EX,FT,Head of Data Science,167875,USD,167875,US,100,US,M,Data Scientist
3312,2022,EX,FT,Analytics Engineer,175000,USD,175000,US,100,US,M,Data Engineer
3313,2022,EX,FT,Analytics Engineer,135000,USD,135000,US,100,US,M,Data Engineer
3314,2022,SE,FT,Data Engineer,209100,USD,209100,US,100,US,L,Data Engineer
3315,2022,SE,FT,Data Engineer,154600,USD,154600,US,100,US,L,Data Engineer
3316,2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,Data Engineer
3317,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
3318,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,L,Data Scientist
3319,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,L,Data Scientist
3320,2022,SE,FT,Data Scientist,176000,USD,176000,US,100,US,M,Data Scientist
3321,2022,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,Data Scientist
3322,2022,SE,FT,Data Engineer,200100,USD,200100,US,100,US,M,Data Engineer
3323,2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineer
3324,2022,SE,FT,Data Engineer,70500,USD,70500,US,0,US,M,Data Engineer
3325,2022,SE,FT,Data Engineer,54000,USD,54000,US,0,US,M,Data Engineer
3326,2022,SE,FT,Data Scientist,205300,USD,205300,US,0,US,M,Data Scientist
3327,2022,SE,FT,Data Scientist,140400,USD,140400,US,0,US,M,Data Scientist
3328,2022,SE,FT,Analytics Engineer,205300,USD,205300,US,0,US,M,Data Engineer
3329,2022,SE,FT,Analytics Engineer,184700,USD,184700,US,0,US,M,Data Engineer
3330,2022,SE,FT,Data Engineer,175100,USD,175100,US,100,US,M,Data Engineer
3331,2022,SE,FT,Data Engineer,140250,USD,140250,US,100,US,M,Data Engineer
3332,2022,SE,FT,Data Analyst,116150,USD,116150,US,100,US,M,Data Analyst
3333,2022,SE,FT,Data Analyst,99050,USD,99050,US,100,US,M,Data Analyst
3334,2022,SE,FT,Data Engineer,145000,USD,145000,US,100,US,M,Data Engineer
3335,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
3336,2022,SE,FT,Data Analyst,112900,USD,112900,US,100,US,M,Data Analyst
3337,2022,SE,FT,Data Analyst,90320,USD,90320,US,100,US,M,Data Analyst
3340,2022,SE,FT,Machine Learning Engineer,214000,USD,214000,US,100,US,M,Data Engineer
3341,2022,SE,FT,Machine Learning Engineer,192600,USD,192600,US,100,US,M,Data Engineer
3342,2022,SE,FT,Data Architect,266400,USD,266400,US,100,US,M,Data Engineer
3343,2022,SE,FT,Data Architect,213120,USD,213120,US,100,US,M,Data Engineer
3344,2022,SE,FT,Data Engineer,155000,USD,155000,US,100,US,M,Data Engineer
3345,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,Data Engineer
3346,2022,MI,FT,Data Scientist,141300,USD,141300,US,0,US,M,Data Scientist
3347,2022,MI,FT,Data Scientist,102100,USD,102100,US,0,US,M,Data Scientist
3348,2022,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,Data Analyst
3349,2022,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,Data Analyst
3350,2022,MI,FT,Data Engineer,206699,USD,206699,US,0,US,M,Data Engineer
3351,2022,MI,FT,Data Engineer,99100,USD,99100,US,0,US,M,Data Engineer
3352,2022,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Data Engineer
3353,2022,SE,FT,Data Engineer,110500,USD,110500,US,100,US,M,Data Engineer
3356,2022,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst
3357,2022,SE,FT,Data Analyst,60000,USD,60000,US,100,US,M,Data Analyst
3358,2022,SE,FT,Data Architect,192564,USD,192564,US,100,US,M,Data Engineer
3359,2022,SE,FT,Data Architect,144854,USD,144854,US,100,US,M,Data Engineer
3360,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Data Scientist
3361,2022,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Scientist
3362,2022,SE,FT,Data Analytics Manager,150260,USD,150260,US,100,US,M,Data Scientist
3363,2022,SE,FT,Data Analytics Manager,109280,USD,109280,US,100,US,M,Data Scientist
3364,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,Data Analyst
3365,2022,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,Data Analyst
3366,2022,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Scientist
3367,2022,MI,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Scientist
3370,2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,Data Engineer
3371,2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,Data Engineer
3372,2022,SE,FT,Data Analyst,129000,USD,129000,US,0,US,M,Data Analyst
3373,2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,Data Analyst
3374,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist
3375,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
3376,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist
3377,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
3378,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist
3379,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
3380,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
3381,2022,SE,FT,Data Analyst,69000,USD,69000,US,100,US,M,Data Analyst
3382,2022,SE,FT,Data Scientist,210000,USD,210000,US,100,US,M,Data Scientist
3383,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
3384,2022,SE,FT,Data Analyst,150075,USD,150075,US,100,US,M,Data Analyst
3385,2022,SE,FT,Data Analyst,110925,USD,110925,US,100,US,M,Data Analyst
3386,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineer
3387,2022,SE,FT,Data Engineer,25000,USD,25000,US,100,US,M,Data Engineer
3388,2022,SE,FT,Data Analyst,126500,USD,126500,US,100,US,M,Data Analyst
3389,2022,SE,FT,Data Analyst,106260,USD,106260,US,100,US,M,Data Analyst
3390,2022,SE,FT,Data Engineer,220110,USD,220110,US,100,US,M,Data Engineer
3391,2022,SE,FT,Data Engineer,160080,USD,160080,US,100,US,M,Data Engineer
3392,2022,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,Data Analyst
3393,2022,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
3394,2022,SE,FT,Data Analyst,170000,USD,170000,US,100,US,M,Data Analyst
3395,2022,SE,FT,Data Analyst,135000,USD,135000,US,100,US,M,Data Analyst
3396,2022,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Data Scientist
3397,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
3398,2022,MI,FT,Data Analyst,135000,USD,135000,US,100,US,M,Data Analyst
3399,2022,MI,FT,Data Analyst,50000,USD,50000,US,100,US,M,Data Analyst
3400,2022,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M,Data Scientist
3401,2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Scientist
3404,2022,SE,FT,Machine Learning Engineer,220000,USD,220000,US,100,US,M,Data Engineer
3405,2022,SE,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,M,Data Engineer
3406,2022,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M,Data Scientist
3407,2022,MI,FT,Data Scientist,120000,USD,120000,US,100,US,M,Data Scientist
3410,2022,EX,FT,Data Engineer,324000,USD,324000,US,100,US,M,Data Engineer
3411,2022,EX,FT,Data Engineer,216000,USD,216000,US,100,US,M,Data Engineer
3412,2022,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineer
3413,2022,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M,Data Engineer
3414,2022,SE,FT,Data Scientist,185100,USD,185100,US,100,US,M,Data Scientist
3415,2022,SE,FT,Data Scientist,104890,USD,104890,US,100,US,M,Data Scientist
3416,2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M,Data Engineer
3417,2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M,Data Engineer
3421,2022,MI,FT,Machine Learning Engineer,120000,USD,120000,US,100,US,S,Data Engineer
3427,2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,L,Data Scientist
3428,2022,MI,FT,Applied Data Scientist,157000,USD,157000,US,100,US,L,Data Scientist
3430,2022,EN,FT,Data Engineer,65000,USD,65000,US,100,US,S,Data Engineer
3432,2021,MI,FT,Data Scientist,109000,USD,109000,US,50,US,L,Data Scientist
3437,2022,SE,FT,Head of Data,200000,USD,200000,MY,100,US,M,Other
3439,2022,MI,FT,Data Scientist,78000,USD,78000,US,100,US,M,Data Scientist
3440,2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,Data Engineer
3441,2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,Data Engineer
3449,2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,Data Scientist
3450,2022,MI,FT,Machine Learning Scientist,153000,USD,153000,US,50,US,M,Data Scientist
3451,2022,SE,FT,Data Scientist,100000,USD,100000,BR,100,US,M,Data Scientist
3460,2022,SE,FT,Data Science Manager,152500,USD,152500,US,100,US,M,Data Scientist
3461,2022,EN,FT,Research Scientist,120000,USD,120000,US,100,US,L,Data Scientist
3462,2022,MI,FT,Data Scientist,135000,USD,135000,US,100,US,L,Data Scientist
3463,2022,SE,FT,Data Analytics Lead,405000,USD,405000,US,100,US,L,Other
3464,2021,SE,FT,Data Engineer,150000,USD,150000,US,0,US,L,Data Engineer
3465,2021,SE,FT,Data Science Manager,240000,USD,240000,US,0,US,L,Data Scientist
3466,2021,MI,FT,Data Analyst,135000,USD,135000,US,100,US,L,Data Analyst
3467,2021,EN,FT,Data Scientist,80000,USD,80000,US,100,US,M,Data Scientist
3468,2022,SE,FT,Applied Data Scientist,380000,USD,380000,US,100,US,L,Data Scientist
3470,2022,SE,FT,Applied Data Scientist,177000,USD,177000,US,100,US,L,Data Scientist
3472,2022,MI,FT,Data Scientist,48000,USD,48000,RU,100,US,S,Data Scientist
3474,2021,SE,FT,Principal Data Scientist,220000,USD,220000,US,0,US,L,Data Scientist
3478,2021,MI,FT,Data Analyst,90000,USD,90000,US,100,US,M,Data Analyst
3479,2022,MI,FL,Data Scientist,100000,USD,100000,CA,100,US,M,Data Scientist
3480,2021,EN,FT,Data Scientist,100000,USD,100000,US,0,US,S,Data Scientist
3482,2022,SE,FT,Research Scientist,144000,USD,144000,US,50,US,L,Data Scientist
3485,2021,MI,FT,Applied Machine Learning Scientist,38400,USD,38400,VN,100,US,M,Data Scientist
3486,2022,EN,FT,Financial Data Analyst,100000,USD,100000,US,50,US,L,Data Analyst
3487,2021,MI,FT,Data Scientist,82500,USD,82500,US,100,US,S,Data Scientist
3490,2022,EN,FT,Data Engineer,120000,USD,120000,US,100,US,M,Data Engineer
3493,2022,EN,FT,Computer Vision Engineer,125000,USD,125000,US,0,US,M,Data Engineer
3495,2021,SE,FT,Machine Learning Scientist,120000,USD,120000,US,50,US,S,Data Scientist
3499,2021,EN,FT,Data Analyst,50000,USD,50000,US,100,US,M,Data Analyst
3500,2021,SE,FT,Principal Data Engineer,200000,USD,200000,US,100,US,M,Data Engineer
3502,2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L,Data Engineer
3504,2021,MI,FT,Data Engineer,100000,USD,100000,US,100,US,L,Data Engineer
3509,2021,MI,FT,Data Architect,170000,USD,170000,US,100,US,L,Data Engineer
3510,2021,MI,FT,Data Architect,150000,USD,150000,US,100,US,L,Data Engineer
3511,2021,EN,FT,BI Data Analyst,55000,USD,55000,US,50,US,S,Data Analyst
3512,2021,EX,FT,Director of Data Science,250000,USD,250000,US,0,US,L,Data Scientist
3513,2021,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L,Data Engineer
3514,2020,EN,FT,Big Data Engineer,70000,USD,70000,US,100,US,L,Data Engineer
3517,2020,SE,FT,Data Scientist,60000,EUR,68428,GR,100,US,L,Data Scientist
3520,2021,EN,FT,Machine Learning Engineer,125000,USD,125000,US,100,US,S,Data Engineer
3521,2021,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,Data Scientist
3522,2020,MI,FT,Research Scientist,450000,USD,450000,US,0,US,M,Data Scientist
3526,2021,SE,FT,Data Science Manager,144000,USD,144000,US,100,US,L,Data Scientist
3529,2021,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,Data Scientist
3530,2020,MI,FT,Data Science Consultant,103000,USD,103000,US,100,US,L,Data Scientist
3531,2021,SE,FT,Data Engineer,153000,USD,153000,US,100,US,L,Data Engineer
3532,2021,MI,FT,Data Engineer,90000,USD,90000,US,100,US,L,Data Engineer
3533,2021,EN,FT,Data Analyst,90000,USD,90000,US,100,US,S,Data Analyst
3534,2021,EN,FT,Data Analyst,60000,USD,60000,US,100,US,S,Data Analyst
3536,2021,EN,PT,AI Scientist,12000,USD,12000,PK,100,US,M,Data Scientist
3538,2021,MI,CT,ML Engineer,270000,USD,270000,US,100,US,L,Data Engineer
3543,2021,MI,FT,Data Analytics Engineer,110000,USD,110000,US,100,US,L,Data Engineer
3545,2020,EN,FT,Machine Learning Engineer,250000,USD,250000,US,50,US,L,Data Engineer
3547,2021,SE,FT,Data Analyst,80000,USD,80000,BG,100,US,S,Data Analyst
3549,2020,EN,FT,Machine Learning Engineer,138000,USD,138000,US,100,US,S,Data Engineer
3550,2021,MI,FT,Data Engineer,140000,USD,140000,US,100,US,L,Data Engineer
3552,2021,SE,FT,Lead Data Analyst,170000,USD,170000,US,100,US,L,Data Analyst
3553,2021,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M,Data Analyst
3554,2020,MI,FT,Data Scientist,45760,USD,45760,PH,100,US,S,Data Scientist
3555,2021,MI,FT,BI Data Analyst,100000,USD,100000,US,100,US,M,Data Analyst
3557,2021,EX,FT,Head of Data,235000,USD,235000,US,100,US,L,Other
3558,2021,EX,FT,BI Data Analyst,150000,USD,150000,IN,100,US,L,Data Analyst
3560,2021,EN,FT,Machine Learning Scientist,225000,USD,225000,US,100,US,L,Data Scientist
3568,2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineer
3569,2021,SE,FT,Data Engineer,115000,USD,115000,US,100,US,S,Data Engineer
3572,2020,MI,FT,Data Engineer,106000,USD,106000,US,100,US,L,Data Engineer
3574,2021,MI,FT,BI Data Analyst,11000000,HUF,36259,HU,50,US,L,Data Analyst
3575,2021,SE,FT,Data Engineer,150000,USD,150000,US,100,US,L,Data Engineer
3577,2021,MI,FT,Computer Vision Software Engineer,81000,EUR,95746,DE,100,US,S,Data Engineer
3578,2021,EN,FT,Computer Vision Software Engineer,70000,USD,70000,US,100,US,M,Data Engineer
3582,2021,SE,FT,Lead Data Engineer,276000,USD,276000,US,0,US,L,Data Engineer
3583,2020,SE,FT,Data Engineer,188000,USD,188000,US,100,US,L,Data Engineer
3584,2021,SE,FT,Cloud Data Engineer,160000,USD,160000,BR,100,US,S,Data Engineer
3585,2020,MI,FT,Data Scientist,105000,USD,105000,US,100,US,L,Data Scientist
3586,2021,MI,FT,Data Engineer,200000,USD,200000,US,100,US,L,Data Engineer
3587,2021,SE,FT,Data Engineer,174000,USD,174000,US,100,US,L,Data Engineer
3588,2021,MI,FT,Data Analyst,93000,USD,93000,US,100,US,L,Data Analyst
3591,2021,EN,FT,Data Scientist,90000,USD,90000,US,100,US,S,Data Scientist
3595,2021,SE,FT,Principal Data Analyst,170000,USD,170000,US,100,US,M,Data Analyst
3600,2020,EN,FT,Data Analyst,91000,USD,91000,US,100,US,L,Data Analyst
3602,2021,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L,Data Scientist
3603,2021,MI,FT,Data Analyst,80000,USD,80000,US,100,US,L,Data Analyst
3610,2021,MI,FT,Head of Data Science,110000,USD,110000,US,0,US,S,Data Scientist
3611,2021,MI,FT,Data Architect,180000,USD,180000,US,100,US,L,Data Engineer
3612,2021,SE,FT,Data Analyst,200000,USD,200000,US,100,US,L,Data Analyst
3614,2021,SE,FT,Data Engineer,200000,USD,200000,US,100,US,L,Data Engineer
3615,2021,SE,FT,ML Engineer,256000,USD,256000,US,100,US,S,Data Engineer
3616,2021,MI,FT,Data Engineer,110000,USD,110000,US,100,US,L,Data Engineer
3618,2021,EN,FT,Data Engineer,72500,USD,72500,US,100,US,L,Data Engineer
3619,2021,SE,FT,Machine Learning Engineer,185000,USD,185000,US,50,US,L,Data Engineer
3622,2021,MI,FT,Data Engineer,112000,USD,112000,US,100,US,L,Data Engineer
3623,2020,SE,FT,Machine Learning Engineer,150000,USD,150000,US,50,US,L,Data Engineer
3626,2021,EN,FT,Data Scientist,58000,USD,58000,US,50,US,L,Data Scientist
3627,2021,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M,Data Scientist
3631,2021,SE,CT,Staff Data Scientist,105000,USD,105000,US,100,US,M,Data Scientist
3632,2020,EN,FT,Data Analyst,72000,USD,72000,US,100,US,L,Data Analyst
3635,2021,MI,FT,Data Engineer,111775,USD,111775,US,0,US,M,Data Engineer
